,Name,Year,Location,Coordinates
5349,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5350,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5351,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5352,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5353,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5354,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5355,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5356,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5357,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5358,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5359,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5360,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5361,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5362,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5363,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5364,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5365,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5366,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5367,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5368,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5369,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5370,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5371,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5372,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5373,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5374,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5375,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5376,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5377,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5378,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5379,"""87th Precinct""",1961,"Revue Studios, Hollywood, Los Angeles, California, USA","(34.0980031, -118.329523)"
5380,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5381,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5382,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5383,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5384,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5385,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5386,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5387,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5388,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5389,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5390,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5391,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5392,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5393,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5394,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5395,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5396,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5397,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5398,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5399,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5400,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5401,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5402,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5403,"""888.com World Grand Prix""",2015,"Venue Cymru, Llandudno, Conwy, Wales, UK","(53.3218229, -3.8174049)"
5404,"""8: The Series""",2014,"San Francisco, California, USA","(37.7790262, -122.419906)"
5405,"""8:15 from Manchester""",1990,"BBC, Manchester, Lancashire, England, UK","(53.7851712, -2.2493172)"
5406,"""8MMM Aboriginal Radio""",2015,"Alice Springs, Northern Territory, Australia","(-23.6983884, 133.8812885)"
5407,"""8x45 - Austria Mystery""",2006,Switzerland,"(46.7985624, 8.2319736)"
5408,"""8x45 - Austria Mystery""",2006,"Steiermark, Austria","(47.2500001, 15.1666665)"
5409,"""8x45 - Austria Mystery""",2006,"Lower Austria, Austria","(48.2817813, 15.7632457)"
5410,"""8x45 - Austria Mystery""",2006,Austria,"(47.59397, 14.12456)"
5411,"""8x45 - Austria Mystery""",2006,"Rauristal, Salzburg, Austria","(47.7981346, 13.0464806)"
5412,"""8x45 - Austria Mystery""",2006,"Vienna, Austria","(48.2083537, 16.3725042)"
5413,"""9 Days with Cambria""",2016,"Toronto, Ontario, Canada","(43.6534817, -79.3839347)"
5414,"""9 Maya. Lichnoe otnoshenie""",2008,"Moscow, Russia","(55.7504461, 37.6174943)"
5415,"""9 jours""",2014,"Lyon, France","(45.7578137, 4.8320114)"
5416,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5417,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5418,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5419,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5420,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5421,"""9 mm, crmenes a la medida de la historia""",2007,"Buenos Aires, Federal District, Argentina","(54.5109944, 36.260701)"
5422,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5423,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5424,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5425,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5426,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5427,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5428,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5429,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5430,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5431,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5432,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5433,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5434,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5435,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5436,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5437,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5438,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5439,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5440,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5441,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5442,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5443,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5444,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5445,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5446,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5447,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5448,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5449,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5450,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5451,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5452,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5453,"""9 to 5""",1982,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5454,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5455,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5456,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5457,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5458,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5459,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5460,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5461,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5462,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5463,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5464,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5465,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5466,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5467,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5468,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5469,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5470,"""9 to 5""",1982,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5471,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5472,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5473,"""9 to 5""",1982,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5474,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5475,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5476,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
5477,"""9 to 5""",1982,"Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","(34.0573589, -118.4146078)"
